FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,street,city,County,State,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime
1019122,Quincy Certified Farmers' Market,http://www.quincyfarmersmarket.org,,,,,530 W. Main St.,Quincy,Plumas,California,95971,06/14/2018 to 09/06/2018,Thu: 4:30 PM-7:30 PM;,,,,,,,-120.95017,39.937092,,Y,Y,N,Y,Y,-,Y,N,Y,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,5/31/2018 18:47
1019315,Quincy Farmer's Market,https://www.thedistrictquincy.com/farmers-market/,https://www.thedistrictquincy.com/farmers-market/,,,,128 N. 5th St.,QUINCY,Adams,Illinois,62301,05/05/2018 to 10/27/2018,Sat: 7:00 AM-12:00 PM;,,,,,,,-91.409172,39.932755,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N,11/1/2018 12:37
1004184,Quincy Farmers Market,http://www.quincyfarmersmarket.com,,,,,0 Denis Ryan Parkway,Quincy,Norfolk,Massachusetts,2169,June to November,Fri:11:30 AM - 5:30 PM;,,,,,,,-71.000023,42.248249,Local government building grounds,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,4/26/2012 14:41
1007199,Racines Farmers Market,,,,,,Durand Ave.,Elmwood Plaza Racine,Racine,Wisconsin,,,,,,,,,,-87.822998,42.6964,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Apr 21 2010  8:45AM
1011853,Radford Farmers' Market,http://www.radfordchamber.com,https://www.facebook.com/rfmkt,,,@radfordfarmersmarket Instagram,East Main Street,Radford,Radford,Virginia,24141,05/14/2016 to 10/15/2016,Sat: 8:00 AM-1:00 PM;,,,,,,,-80.557663,37.14109,,Y,N,N,N,N,-,Y,N,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,3/31/2016 16:40
1005457,Rainbow Blossom Farmers' Market,,,,,,3738 Lexington Road,Louisville,Jefferson,Kentucky,,,,,,,,,,-85.658798,38.252399,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1009815,Rainier Marina Market,http://www.rainier97048.org,,,,,"115 East ""A"" Street",rainer,Multnomah,Oregon,,05/03/2014 to 12/13/2014,Sat: 9:30 AM-4:00 PM;,,,,,,,-122.41602,45.546734,,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/5/2014 18:56
1001483,Raleigh Downtown Farmers Market,http://www.RaleighEatLocal.com,https://www.facebook.com/RaleighEatLocal,https://twitter.com/RalDTFarmersMkt,,,"400 block of  Fayetteville Street, City Plaza",Raleigh,Wake,North Carolina,27601,04/30/2014 to 10/29/2014,Wed: 10:00 AM-2:00 PM;,,,,,,,-78.639389,35.774303,Closed-off public street,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/13/2014 10:45
1004997,Ralph H. Johnson Medical Center Farmers Market,,,,,,109 Bee St.,Charleston,Charleston,South Carolina,29401,,,,,,,,,-79.954002,32.7841,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1002470,Ralph's Joy of Living Farmer's Market,http://www.joyofliving.com/fremont-market,,,,,Front Street and Garrison Street,Fremont,Sandusky,Ohio,43420,06/21/2014 to 10/18/2014,Sat: 9:00 AM-1:00 PM;,,,,,,,-83.113548,41.345409,Closed-off public street,N,Y,Y,Y,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,N,4/10/2014 17:43
1004770,Ramah Farmers' Market,http://www.FarmersMarketsNM.org,https://www.facebook.com/pages/Ramah-Farmers-Market/124305214279483?fref=ts,,,,Bloomfield & Lewis,Ramah,McKinley,New Mexico,87321,06/21/2014 to 10/04/2014,Sat: 10:00 AM-1:00 PM;,,,,,,,-108.49617,35.134609,Private business parking lot,Y,Y,N,Y,Y,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6/5/2014 14:34
1005458,Ramona Certified Farmers Market,http://www.ramonafarmersmarket.com,https://www.facebook.com/BullerGardens?fref=ts,,,,1855 Main Street,Ramona,San Diego,California,92065,01/01/2016 to 12/31/2016,Sat: 9:00 AM-1:00 PM;,,,,,,,-116.8821,33.034481,,Y,Y,N,Y,N,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,6/27/2016 14:02
1001464,Ramsey Farmer Market,,,,,,14544 Ramsey Pkwy East,Anoka,Anoka,Minnesota,55303,July to October,Thu:3:00 PM - 7:00 PM;,,,,,,,-93.44986,45.234615,,N,N,N,N,N,-,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/24/2012 16:31
1010983,Ramsey Farmers Market ,http://www.ramseyfarmersmarket.org,www.facebook.com/ramseyfarmersmarket,,,,8 West Main Street,Ramsey borough,Bergen,New Jersey,7446,06/05/2016 to 11/27/2016,Sun: 9:00 AM-2:00 PM;,,,,,,,-74.145927,41.059135,,Y,Y,Y,Y,Y,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,6/27/2016 15:38
1010984,Ramsey Farmers Market,http://www.ramseyfarmersmarket.org,www.facebook.com/ramseyfarmersmarket,,,,73 Monroe St,Ramsey borough,Bergen,New Jersey,7446,12/04/2016 to 03/26/2017,Sun: 10:00 AM-2:00 PM;,,,,,,,-74.145927,41.059135,,Y,Y,Y,Y,Y,-,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,6/27/2016 15:39
1000313,Ranchester Farmers Market,,,,,,Community Center,Ranchester,,Wyoming,82839,,,,,,,,,-107.166,44.909599,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1006030,Rancho Bernardo Certified Farmers Market and Specialties,,none,none,none,Bernardo Winery,13330 Paseo Del Verno Norte,San Diego,San Diego,California,92128,01/01/2014 to 12/31/2014,Fri: 9:00 AM-1:00 PM;,,,,,,,-117.04665,33.032749,Private business parking lot,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,3/13/2014 20:15
1002379,Rancho Cucumonga Farmers Market,,,,,,Vineyard & Rancho Cucamonga,Rancho Cucamonga,San Bernardino,California,91729,,,,,,,,,-117.67,35.650101,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1008079,Rancho Farm & Art market,http://www.Ranchofarmnartmkt.com,,,,,8165 Indian Village Hts,Fountain,El Paso,Colorado,80817,06/07/2014 to 10/04/2014,Sat: 8:00 AM-2:00 PM;,,,,,,,-104.67478,38.53492,Private business parking lot,Y,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,3/31/2014 16:19
1002155,Rancho Santa Fe Farmers Market,http://www.ranchosantafefarmersmarket.com,,,,,16079 San Dieguito Rd.,Rancho Santa Fe,San Diego,California,92067,,Sun: 9:00 AM-1:30 PM;,,,,,,,-117.19659,32.989811,Private business parking lot,Y,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,6/11/2013 23:18
1005409,Rancho Santa Margarita Farmers Market,,,,,,Dove Canyon Dr. & Plano Trabuco,Santa Margarita,Orange,California,92509,,,,,,,,,-117.578,33.642799,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1001489,Randallstown Farmers Market,,,,,,8406 Liberty Road,Randallstown,Baltimore,Maryland,21133,June to September,Wed:1:00 PM - 5:00 PM;,,,,,,,-76.77906,39.361675,Local government building grounds,N,N,N,N,N,-,N,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/16/2012 14:10
1011310,Randolph County Farmers Market,,https://www.facebook.com/randolphcountymarket/,,,,2959 County Road 333,Wedowee ,Randolph,Alabama,36278,05/09/2018 to 08/29/2018,Wed: 8:00 AM-12:00 PM;,,,,,,,-85.451889,33.255363,,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,8/6/2018 9:35
1019204,Randolph County Farmers' Market,,Randolph County Farmers' Market,,,,1966 Highway 62 West,Pocahontas ,Randolph,Arkansas,72455,05/08/2018 to 10/27/2018,Tue: 4:00 PM-6:00 PM;Sat: 9:00 AM-12:00 PM;,,,,,,,-90.983391,36.257408,,Y,N,N,N,N,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,8/2/2018 1:40
1001516,Randolph Farmers Market,,,,,,"Pavilion behind Fire Hall, 72 Main St",Randolph,Cattaraugus,New York,,,,,,,,,,-75.6651,43.114201,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1002591,Randolph Farmers Market,,,,,,Central St.    -  RT-66,Randolph,Orange,Vermont,5060,,,,,,,,,-72.655998,43.930302,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,May 17 2010  4:29PM
1005435,Rantoul Farmer's Market,,,,,,120 E. Sangamon Ave.,Rantoul,Champaign,Illinois,61866,June to October,Fri:7:00 AM - 12:00 PM;,,,,,,,-88.158936,40.310841,Private business parking lot,N,N,N,N,N,-,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6/1/2012 12:58
1009517,Rascal Fair/White Oaks Community Market ,http://www.localharvest.org/rascal-fair-white-oaks-community-market-M58694,,,,,985 White Oaks Avenue,White Oaks,,New Mexico,88301,,,,,,,,,-105.736,33.747898,,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1004009,Rathdrum Farmers Market,http://www.rathdrumfarmersmarket.org,,,,,City Park off Hwy 53,Rathdrum,Kootenai,Idaho,83858,,,,,,,,,-116.889,47.815899,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1001360,Ravenna Farmers Market,,,,,,200 South Grand Avenue,Ravenna,Buffalo,Nebraska,68869,June to September,Thu:5:00 pm - 7:00 pm;,,,,,,,-98.912697,41.0247,Closed-off public street,N,N,N,Y,N,-,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,4/26/2011 8:20
1002959,Ravinia Farmers Market,http://www.raviniafarmersmarket.com,,,,,Dean Ave. (Between St. John's & Roger Williams Ave,Highland Park,Lake,Illinois,60035,06/04/2014 to 10/29/2014,Wed: 7:00 AM-1:00 PM;,,,,,,,-87.781601,42.165001,Closed-off public street,N,N,Y,N,N,-,Y,N,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,Y,N,N,N,3/31/2014 22:23
1010546,Raw and Juicy Farmers Market,,,,,, 9375 Emerald Coast Pkwy ,Miramar Beach ,Walton,Florida,32550,01/01/2014 to 12/31/2014,Sun: 9:00 AM-1:00 PM;,,,,,,,-86.3321,30.377861,,Y,N,N,N,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,8/22/2014 15:26
1006139,Rawlins Downtown Farmers Market,http://www.rawlinsmainstreet.org,,,,,400 W Front Street,Rawlins,,Wyoming,82301,,,,,,,,,-107.239,41.786999,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1001905,Ray Farmers Market,,,,,,,Ray,Williams,North Dakota,,,,,,,,,,-97.090599,47.9217,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1000598,Raymond Farmers Market,http://www.raymondareanews.com/thingstodo/frmrsmkt.html,,,,,64 Freetown Rd,Raymond,Rockingham,New Hampshire,3077,June to September,Tue:3:00 PM - 6:30 PM;,,,,,,,-71.165901,43.020729,Private business parking lot,N,N,N,N,N,-,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/26/2012 13:58
1008680,Raymore's Original Town Farmers' Market,http://www.raymore.com/index.aspx?nid=504,https://www.facebook.com/cityofraymoremo,,,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=818,200 South Washington,Raymore,Cass,Missouri,64083,06/04/2013 to 09/24/2013,Tue: 4:00 PM-7:00 PM;,,,,,,,-94.453094,38.801983,"Faith-based institution (e.g., church, mosque, synagogue, temple)",Y,N,N,N,N,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,6/27/2013 15:48
1009225,Rays Market ,http://www.raysmarket.net/Home_Page.html,,,,,1840 E Warner Rd,Tempe,,Arizona,85284,,,,,,,,,-111.91,33.335499,,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1011330,Raytown Farmers' Market,http://www.RaytownFarmersMarket.com,https://www.facebook.com/RaytownFarmersMarketRaytownMO,,,,6210 Raytown Road,Raytown ,Jackson,Missouri,64133,05/02/2015 to 10/31/2015,Thu: 3:00 PM-6:00 PM;Sat: 9:00 AM-1:00 PM;,,,,,,,-94.463531,39.010033,,Y,N,N,N,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,N,8/3/2016 15:07
1018790,RB's Bushwick Farmers Market ,https://www.rbscc.org/rbfarmersmarkets,,,,https://www.instagram.com/rbfarmersmarkets/,Knickerbocker Ave at Starr Street ,Brooklyn ,Kings,New York,11237,05/19/2017 to ,Sat: 9:00 AM-3:00 PM;,05/19/2018 to 12/22/2018,Sat: 8:00 AM-3:00 PM;,,,,,-73.925392,40.702808,,Y,Y,Y,Y,Y,-,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,8/7/2017 15:03
1018791,RB's Bushwick Farmers' Market,http://rbscc.org/rbfarmersmarkets ,,,,https://www.instagram.com/rbfarmersmarkets/,553 Bushwick Ave ,Brooklyn ,Kings,New York,11206,05/19/2017 to 12/23/2018,Sun: 10:00 AM-4:00 PM;,,,,,,,-73.935753,40.699547,,Y,N,Y,Y,Y,-,Y,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,N,N,Y,N,Y,Y,Y,N,N,N,N,8/7/2017 15:11
1004048,Reading Terminal Market,http://www.readingterminalmarket.org,https://www.facebook.com/readingterminalmarket,https://twitter.com/RdgTerminalMkt,thereadingterminal,Instagram & Pinterest: RdgTerminalMkt,51 North 12th street,Philadelphia,Philadelphia,Pennsylvania,19107,,Mon: 8:00 AM-6:00 PM;Tue: 8:00 AM-6:00 PM;Wed: 8:00 AM-6:00 PM;Thu: 8:00 AM-6:00 PM;Fri: 8:00 AM-6:00 PM;Sat: 8:00 AM-6:00 PM;Sun: 9:00 AM-5:00 PM;,,,,,,,-75.159309,39.953606,Other,Y,Y,N,Y,Y,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,6/17/2013 14:54
2000022,Real Food System,http://www.realfoodfarm.org/get-food/mobilemarket/,https://www.facebook.com/rffpage,,,,,,,Maryland,,,,,,,,,,,,,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1011130,REAP Olean Farmers Market,http://www.oleanfarmersmarket.com,https://www.facebook.com/olean.farmers.market,,,,Cinema Drive,Olean,Cattaraugus,New York,14760,05/16/2015 to 10/31/2015,Sat: 8:00 AM-1:00 PM;,,,,,,,-78.464882,42.080002,,Y,Y,N,Y,Y,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,N,Y,N,N,N,N,N,N,5/7/2015 14:52
1012502,REC Beaver Brook Park Market,http://www.recworcester.org/#!markets/c1m3b,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,,,306 Chandler St,Worcester ,Worcester,Massachusetts,,06/20/2016 to 10/24/2016,Mon: 9:30 AM-2:00 PM;Fri: 9:30 AM-2:00 PM;,,,,,,,-71.825394,42.262154,,Y,Y,N,Y,Y,-,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/13/2016 14:36
1008885,REC Mobile Farmers Market - Coe's Pond Village,http://www.recworcester.org/#!markets/c1m3b,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,,,39 1st Street,Worcester,Worcester,Massachusetts,1602,06/22/2016 to 10/26/2016,Wed: 1:30 PM-3:00 PM;,,,,,,,-71.849854,42.252609,,Y,Y,N,Y,Y,-,Y,N,N,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/13/2016 12:58
1008883,REC Mobile Farmers Market - Edward M. Kennedy Community Health,http://www.recworcester.org/#!markets/c1m3b,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,,,19 Tacoma Street,Worcester,Worcester,Massachusetts,1610,06/22/2016 to 10/26/2016,Wed: 11:00 AM-12:30 PM;,,,,,,,-71.76638,42.302944,,Y,Y,N,Y,Y,-,Y,N,N,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/13/2016 13:02
1008880,REC Mobile Farmers Market - Elm Park Towers,http://www.recworcester.org/#!markets/c1m3b,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,,,425 Pleasant Street,Worcester,Worcester,Massachusetts,1610,06/21/2016 to 10/25/2016,Tue: 3:30 PM-5:00 PM;,,,,,,,-71.81636,42.263767,,Y,Y,N,Y,Y,-,Y,N,N,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/13/2016 16:06
1008881,REC Mobile Farmers Market - Family Health Center of Worcester,http://www.recworcester.org/#!markets/c1m3b,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,,,26 Queen Street ,Worcester,Worcester,Massachusetts,1610,06/21/2016 to 10/25/2016,Tue: 1:30 PM-3:00 PM;,,,,,,,-71.813675,42.258896,,Y,Y,N,Y,Y,-,Y,N,N,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/13/2016 13:10
1008894,REC Mobile Farmers Market - Green Hill Towers,http://www.recworcester.org/#!markets/c1m3b,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,,,27 Mt. Vernon Street,Worcester,Worcester,Massachusetts,1605,06/21/2016 to 10/25/2016,Tue: 11:00 AM-12:30 PM;,,,,,,,-71.788277,42.277008,,Y,Y,N,Y,Y,-,Y,N,N,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/15/2016 9:37
1008884,REC Mobile Farmers Market - Lincoln Park Towers ,http://www.recworcester.org/#!markets/c1m3b,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,,,11 Lake Ave.,Worcester,Worcester,Massachusetts,1610,06/24/2016 to 10/28/2016,Fri: 11:00 AM-12:00 PM;,,,,,,,-71.758316,42.272995,,Y,Y,N,Y,Y,-,Y,N,N,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/13/2016 13:00
1008882,REC Mobile Farmers Market - Lincoln Village,http://www.recworcester.org/#!markets/c1m3b,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,,,40 Pleasant Valley Drive,Worcester,Worcester,Massachusetts,1605,06/22/2016 to 10/26/2016,Wed: 9:00 AM-10:30 AM;,,,,,,,-71.77552,42.297672,,Y,Y,N,Y,Y,-,Y,N,N,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/13/2016 13:06
1008891,"REC Mobile Farmers Market - Out to Lunch Concert Series, City Hall Common",http://www.recworcester.org/#!markets/c1m3b,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,,,455 Main Street,Worcester,Worcester,Massachusetts,1608,06/23/2016 to 10/27/2016,Thu: 11:00 AM-2:00 PM;,,,,,,,-71.801109,42.262367,,Y,Y,N,Y,Y,-,Y,N,N,N,Y,N,N,Y,Y,N,Y,Y,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,7/13/2016 12:32
1008893,REC Mobile Farmers Market - Plumley Village,http:// www.recworcester.org/#!markets/c1m3b,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECWorcester,,,16 Laurel Street,Worcester,Worcester,Massachusetts,1608,06/24/2016 to 10/28/2016,Fri: 3:00 PM-4:00 PM;,,,,,,,-71.795532,42.270084,,Y,Y,N,Y,Y,-,Y,N,N,N,Y,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/13/2016 12:20
1008890,REC Mobile Farmers Market - Seabury Heights Apartments,http://www.recworcester.org/#!markets/c1m3b,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,,,240 Belmont Street,Worcester,Worcester,Massachusetts,1604,06/23/2016 to 10/27/2016,Thu: 8:00 AM-9:30 AM;,,,,,,,-71.78186,42.27198,,Y,Y,N,Y,Y,-,Y,N,N,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/13/2016 12:36
1008886,REC Mobile Farmers Market - Seven Hills Foundation,http://www.recworcester.org/#!markets/c1m3b,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,,,81 Hope Ave. ,Worcester,Worcester,Massachusetts,1603,06/24/2016 to 10/28/2016,Fri: 9:00 AM-10:30 AM;,,,,,,,-71.825577,42.231285,,Y,Y,N,Y,Y,-,Y,N,N,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/13/2016 12:51
1012532,REC Mobile Farmers Market - The Senior Center,http://www.recworcester.org/#!markets/c1m3b,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,,,128 Providence Street,Worcester ,Worcester,Massachusetts,1604,06/21/2016 to 10/25/2016,Tue: 9:00 AM-10:30 AM;,,,,,,,-71.79303,42.248112,,Y,Y,N,Y,Y,-,Y,N,N,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/13/2016 13:17
1008892,REC Mobile Farmers Market - Webster Square Towers,http://www.recworcester.org/#!markets/c1m3b,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,,,1050 Main Street,Worcester,Worcester,Massachusetts,1603,06/24/2016 to 10/28/2016,Fri: 1:00 PM-2:30 PM;,,,,,,,-71.831352,42.245701,,Y,Y,N,Y,Y,-,Y,N,N,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/13/2016 12:29
1008888,REC Mobile Farmers Market - WRTA Transit Hub,http://www.recworcester.org/#!markets/c1m3b,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,,,60 Foster St,Worcester,Worcester,Massachusetts,1608,06/23/2016 to 10/27/2016,Thu: 3:00 PM-4:30 PM;,,,,,,,-71.796371,42.26088,,Y,Y,N,Y,Y,-,Y,N,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/13/2016 12:44
1008889,REC Mobile Farmers Market - YWCA of Central MA,http://www.recworcester.org/#!markets/c1m3b,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,,,1 Salem Square,Worcester,Worcester,Massachusetts,1608,06/23/2016 to 10/27/2016,Thu: 5:00 PM-6:00 PM;,,,,,,,-71.800262,42.260918,,Y,Y,N,Y,Y,-,Y,N,N,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/13/2016 12:40
1008887,REC Mobile Market - Colony Retirement Homes,http://www.recworcester.org/#!markets/c1m3b,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,,,485 Grove Street,Worcester,Worcester,Massachusetts,1605,06/22/2016 to 10/26/2016,Wed: 3:30 PM-5:00 PM;,,,,,,,-71.810951,42.28896,,Y,Y,N,Y,Y,-,Y,N,N,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/13/2016 12:49
